"partnerid","distinct category","partnerid_cnt","CategoryPrior"
"8kupj","1","1","1.000000000"
"8kupz","1","118","118.000000000"
"8kuq2","1","5","5.000000000"
"8kuq3","1","1555","1555.000000000"
"8kuqa","1","185","185.000000000"
"8kuql","1","23","23.000000000"
"8kuro","1","8","8.000000000"
"8kurp","1","1","1.000000000"
"8kurq","1","2","2.000000000"
"8kurs","1","1","1.000000000"
"8kurt","1","27","27.000000000"
"8kus3","1","738","738.000000000"
"8kus9","1","964","964.000000000"
"8kusb","1","1","1.000000000"
"8kusi","1","6","6.000000000"
"8kuti","1","3","3.000000000"
"8kutv","1","2","2.000000000"
"8kuuh","1","3","3.000000000"
"8kuv9","1","619","619.000000000"
"8kuva","1","249","249.000000000"
"8kuvb","1","5363","5363.000000000"
"8kuvj","1","552","552.000000000"
"8kuvt","1","38688","38688.000000000"
"8kuvu","1","1","1.000000000"
"8kuvv","1","350","350.000000000"
"8kuvy","1","3","3.000000000"
"8kux8","1","8","8.000000000"
"8kuxa","1","113519","113519.000000000"
"8kuxg","1","2","2.000000000"
"8kuxh","1","23","23.000000000"
"8kuxi","1","4","4.000000000"
"8kuxj","1","6","6.000000000"
"8kuxk","1","1","1.000000000"
"8kuxp","1","18","18.000000000"
"8kuy9","1","6","6.000000000"
"8kuyg","1","2020","2020.000000000"
"8kuyp","1","1","1.000000000"
"8kuys","1","999","999.000000000"
"8kuyv","1","7","7.000000000"
"8kuzg","1","3","3.000000000"
"8kuzj","1","733","733.000000000"
"8kuzl","1","22","22.000000000"
"8kv01","1","1","1.000000000"
"8kv0e","1","450","450.000000000"
"8kv0j","1","148","148.000000000"
"8kv0o","1","1","1.000000000"
"8kv0s","1","33036","33036.000000000"
"8kv1w","1","2","2.000000000"
"8kv2v","1","6","6.000000000"
"8kv3c","1","118","118.000000000"
"8kv3v","1","13","13.000000000"
"8kv42","1","3","3.000000000"
"8kv4a","1","3","3.000000000"
"8kv4k","1","49","49.000000000"
"8kv4v","1","22","22.000000000"
"8kv4x","1","2","2.000000000"
"8kv5p","1","2","2.000000000"
"8kv5r","1","2","2.000000000"
"8kv60","1","1","1.000000000"
"8kv6v","1","400","400.000000000"
"8kv6y","1","319","319.000000000"
"8kv74","1","883","883.000000000"
"8kv7k","1","1","1.000000000"
"8kv7s","1","17","17.000000000"
"8kv7v","1","15","15.000000000"
"8kv7y","1","92","92.000000000"
"8kv7z","1","14","14.000000000"
"8kv80","1","15","15.000000000"
"8kv8s","1","15","15.000000000"
"8kv90","1","35","35.000000000"
"8kv97","1","208","208.000000000"
"8kv9a","1","68","68.000000000"
"8kv9b","1","18","18.000000000"
"8kval","1","22","22.000000000"
"8kvas","1","77","77.000000000"
"8kvax","1","83","83.000000000"
"8kvb3","1","6","6.000000000"
"8kvc4","1","1123","1123.000000000"
"8kvc6","1","4400","4400.000000000"
"8kvc7","1","18","18.000000000"
"8kvc8","1","2","2.000000000"
"8kvco","1","4","4.000000000"
"8kvcs","1","2","2.000000000"
"8kvct","1","16","16.000000000"
"8kvdh","1","20","20.000000000"
"8kve1","1","2","2.000000000"
"8kve5","1","6","6.000000000"
"8kve7","1","198","198.000000000"
"8kvec","1","106","106.000000000"
"8kvej","1","1","1.000000000"
"8kven","1","170","170.000000000"
"8kveo","1","148","148.000000000"
"8kveq","1","68","68.000000000"
"8kvey","1","1","1.000000000"
"8kvf6","1","7","7.000000000"
"8kvfr","1","1696","1696.000000000"
"8kvg1","1","1","1.000000000"
"8kvgr","1","18","18.000000000"
"8kvh1","1","10","10.000000000"
"8kvhd","1","11","11.000000000"
"8kvhi","1","9435","9435.000000000"
"8kvhp","1","3","3.000000000"
"8kvie","1","6","6.000000000"
"8kvil","1","13","13.000000000"
"8kvim","1","783","783.000000000"
"8kviw","1","373","373.000000000"
"8kvj1","1","75","75.000000000"
"8kvj4","1","3","3.000000000"
"8kvkq","1","55","55.000000000"
"8kvkw","1","312","312.000000000"
"8kvl0","1","309","309.000000000"
"8kvl1","1","130","130.000000000"
"8kvl2","1","642","642.000000000"
"8kvl6","1","1143","1143.000000000"
"8kvl7","1","1079","1079.000000000"
"8kvlk","1","1","1.000000000"
"8kvlp","1","585","585.000000000"
"8kvlq","1","14","14.000000000"
"8kvm0","1","90","90.000000000"
"8kvm1","1","57","57.000000000"
"8kvm2","1","162","162.000000000"
"8kvm6","1","480","480.000000000"
"8kvm7","1","377","377.000000000"
"8kvmd","1","3","3.000000000"
"8kvmf","1","30","30.000000000"
"8kvmo","1","30","30.000000000"
"8kvmr","1","400","400.000000000"
"8kvna","1","1873","1873.000000000"
"8kvnb","1","202","202.000000000"
"8kvnm","1","3","3.000000000"
"8kvnu","1","39","39.000000000"
"8kvny","1","6","6.000000000"
"8kvo1","1","274","274.000000000"
"8kvoa","1","2","2.000000000"
"8kvos","1","52","52.000000000"
"8kvot","1","98","98.000000000"
"8kvp0","1","1","1.000000000"
"8kvpb","1","94","94.000000000"
"8kvpc","1","7","7.000000000"
"8kvpe","1","23","23.000000000"
"8kvpg","1","1","1.000000000"
"8kvpw","1","6","6.000000000"
"8kvq0","1","30","30.000000000"
"8kvqh","1","32","32.000000000"
"8kvqm","1","163","163.000000000"
"8kvqp","1","4","4.000000000"
"8kvr5","1","27","27.000000000"
"8kvrb","1","2","2.000000000"
"8kvre","1","2","2.000000000"
"8kvrh","1","1","1.000000000"
"8kvrj","1","5","5.000000000"
"8kvry","1","3","3.000000000"
"8kvs0","1","4731","4731.000000000"
"8kvs1","1","6","6.000000000"
"8kvs9","1","3","3.000000000"
"8kvsu","1","47","47.000000000"
"8kvty","1","906","906.000000000"
"8kvu3","1","3","3.000000000"
"8kvu5","1","1","1.000000000"
"8kvu7","1","1","1.000000000"
"8kvug","1","198","198.000000000"
"8kvuh","1","26","26.000000000"
"8kvuw","1","1","1.000000000"
"8kvv2","1","317","317.000000000"
"8kvv3","1","5","5.000000000"
"8kvv6","1","802","802.000000000"
"8kvvd","1","3","3.000000000"
"8kvxl","1","1","1.000000000"
"8kvxq","1","2","2.000000000"
"8kvyf","1","74","74.000000000"
"8kvyo","1","297","297.000000000"
"8kvyr","1","43","43.000000000"
"8kvzc","1","1","1.000000000"
"8kvzr","1","3","3.000000000"
"8kw0f","1","2121","2121.000000000"
"8kw0n","1","9","9.000000000"
"8kw19","1","846","846.000000000"
"8kw39","1","5","5.000000000"
"8kw3g","1","1495","1495.000000000"
"8kw4j","1","3","3.000000000"
"8kw4u","1","13","13.000000000"
"8kw4v","1","2937","2937.000000000"
"8kw4x","1","34","34.000000000"
"8kw4z","1","670","670.000000000"
"8kw53","1","9","9.000000000"
"8kw5u","1","130","130.000000000"
"8kw6m","1","1","1.000000000"
"8kw70","1","6","6.000000000"
"8kw9u","1","205","205.000000000"
"8kwa5","1","1","1.000000000"
"8kwli","1","21","21.000000000"
"8kwll","1","31","31.000000000"
"8kwlt","1","847","847.000000000"
"8kwlz","1","61","61.000000000"
"8kwm2","1","4","4.000000000"
"8kwm8","1","33","33.000000000"
"8kwma","1","2","2.000000000"
"8kwmc","1","4","4.000000000"
"8kwme","1","38","38.000000000"
"8kwmi","1","3","3.000000000"
"8kwmk","1","4650","4650.000000000"
"8kwn0","1","46","46.000000000"
"8kwn1","1","125","125.000000000"
"8kwn5","1","62","62.000000000"
"8kwnb","1","1","1.000000000"
"8kwno","1","84","84.000000000"
"8kwnv","1","1","1.000000000"
"8kwo2","1","48","48.000000000"
"8kwo8","1","1851","1851.000000000"
"8kwoc","1","1","1.000000000"
"8kwoh","1","53","53.000000000"
"8kwom","1","43","43.000000000"
"8kwot","1","79","79.000000000"
"8kwox","1","27","27.000000000"
"8kwpa","1","322","322.000000000"
"8kwpc","1","109","109.000000000"
"8kwpg","1","2007","2007.000000000"
"8kwpn","1","4","4.000000000"
"8kwq0","1","1","1.000000000"
"8kwq4","1","5248","5248.000000000"
"8kwq9","1","150","150.000000000"
"8kwqj","1","10","10.000000000"
"8kwrq","1","8","8.000000000"
"8kwrt","1","3","3.000000000"
"8kws0","1","291","291.000000000"
"8kwsa","1","43","43.000000000"
"8kwsb","1","178","178.000000000"
"8kwsc","1","29","29.000000000"
"8kwse","1","291","291.000000000"
"8kwsf","1","663","663.000000000"
"8kwsk","1","16","16.000000000"
"8kwsm","1","23","23.000000000"
"8kwsy","1","1","1.000000000"
"8kwt9","1","139","139.000000000"
"8kwta","1","16","16.000000000"
"8kwtc","1","81","81.000000000"
"8kwte","1","1","1.000000000"
"8kwtk","1","2","2.000000000"
"8kwto","1","2","2.000000000"
"8kwtp","1","40","40.000000000"
"8kwu5","1","476","476.000000000"
"8kwu8","1","20","20.000000000"
"8kwud","1","30","30.000000000"
"8kwul","1","1","1.000000000"
"8kwus","1","138","138.000000000"
"8kwv9","1","1","1.000000000"
"8kwvn","1","40","40.000000000"
"8kwvx","1","10","10.000000000"
"8kww5","1","1","1.000000000"
"8kww6","1","9","9.000000000"
"8kww8","1","385","385.000000000"
"8kww9","1","2","2.000000000"
"8kwwb","1","221","221.000000000"
"8kwwk","1","32","32.000000000"
"8kwwm","1","767","767.000000000"
"8kwwv","1","1","1.000000000"
"8kwx9","1","26","26.000000000"
"8kwxi","1","2","2.000000000"
"8kwxk","1","69","69.000000000"
"8kwxq","1","62","62.000000000"
"8kwxr","1","1","1.000000000"
"8kwy2","1","39","39.000000000"
"8kwya","1","61","61.000000000"
"8kwyc","1","340","340.000000000"
"8kwyh","1","17","17.000000000"
"8kwyo","1","10","10.000000000"
"8kwyy","1","56","56.000000000"
"8kwyz","1","1","1.000000000"
"8kwz1","1","7","7.000000000"
"8kwz4","1","10","10.000000000"
"8kwz8","1","1","1.000000000"
"8kwzf","1","1","1.000000000"
"8kwzo","1","116","116.000000000"
"8kx0h","1","152","152.000000000"
"8kx0o","1","1049","1049.000000000"
"8kx0s","1","172","172.000000000"
"8kx19","1","26","26.000000000"
"8kx1h","1","3","3.000000000"
"8kx1m","1","75","75.000000000"
"8kx1n","1","14","14.000000000"
"8kx1o","1","5","5.000000000"
"8kx1t","1","11","11.000000000"
"8kx29","1","23","23.000000000"
"8kx2d","1","2","2.000000000"
"8kx2r","1","1","1.000000000"
"8kx31","1","8026","8026.000000000"
"8kx37","1","263","263.000000000"
"8kx3a","1","105","105.000000000"
"8kx3b","1","88","88.000000000"
"8kx3f","1","557","557.000000000"
"8kx3i","1","25","25.000000000"
"8kx3q","1","939","939.000000000"
"8kx3r","1","11","11.000000000"
"8kx46","1","12","12.000000000"
"8kx47","1","3266","3266.000000000"
"8kx4j","1","371","371.000000000"
"8kx50","1","3","3.000000000"
"8kx5f","1","1475","1475.000000000"
"8kx5g","1","290","290.000000000"
"8kx5j","1","1440","1440.000000000"
"8kx5k","1","4","4.000000000"
"8kx5q","1","23","23.000000000"
"8kx63","1","1","1.000000000"
"8kx6b","1","3","3.000000000"
"8kx6l","1","6","6.000000000"
"8kx6q","1","1","1.000000000"
"8kx6t","1","35","35.000000000"
"8kx74","1","539","539.000000000"
"8kx75","1","939","939.000000000"
"8kx76","1","924","924.000000000"
"8kx77","1","895","895.000000000"
"8kx78","1","15","15.000000000"
"8kx7b","1","677","677.000000000"
"8kx7e","1","348","348.000000000"
"8kx7k","1","200","200.000000000"
"8kx7p","1","89","89.000000000"
"8kx7v","1","302","302.000000000"
"8kx7w","1","1589","1589.000000000"
"8kx7x","1","2748","2748.000000000"
"8kx85","1","1","1.000000000"
"8kx8i","1","7","7.000000000"
"8kx8l","1","6","6.000000000"
"8kx8o","1","3","3.000000000"
"8kx8p","1","1","1.000000000"
"8kx8x","1","7","7.000000000"
"8kx90","1","4","4.000000000"
"8kx94","1","1962","1962.000000000"
"8kx99","1","1","1.000000000"
"8kx9x","1","13","13.000000000"
"8kxa0","1","35","35.000000000"
"8kxaa","1","46","46.000000000"
"8kxab","1","5","5.000000000"
"8kxal","1","962","962.000000000"
"8kxam","1","116","116.000000000"
"8kxb0","1","173","173.000000000"
"8kxb3","1","96","96.000000000"
"8kxb4","1","4533","4533.000000000"
"8kxb5","1","2834","2834.000000000"
"8kxbi","1","1043","1043.000000000"
"8kxbz","1","13","13.000000000"
"8kxce","1","100","100.000000000"
"8kxcs","1","4","4.000000000"
"8kxdd","1","109","109.000000000"
"8kxdp","1","2716","2716.000000000"
"8kxdu","1","4","4.000000000"
"8kxdv","1","2","2.000000000"
"8kxdw","1","1","1.000000000"
"8kxe3","1","2","2.000000000"
"8kxee","1","7","7.000000000"
"8kxeo","1","82","82.000000000"
"8kxep","1","81","81.000000000"
"8kxer","1","424","424.000000000"
"8kxeu","1","24","24.000000000"
"8kxev","1","4","4.000000000"
"8kxex","1","1","1.000000000"
"8kxf0","1","136","136.000000000"
"8kxf4","1","478","478.000000000"
"8kxf7","1","3","3.000000000"
"8kxfi","1","1","1.000000000"
"8kxgm","1","52","52.000000000"
"8kxgt","1","311","311.000000000"
"8kxgu","1","57","57.000000000"
"8kxgv","1","694","694.000000000"
"8kxh6","1","1598","1598.000000000"
"8kxhd","1","22","22.000000000"
"8kxhn","1","18","18.000000000"
"8kxhp","1","8","8.000000000"
"8kxhq","1","1149","1149.000000000"
"8kxia","1","1","1.000000000"
"8kxj8","1","111","111.000000000"
"8kxjp","1","3","3.000000000"
"8kxlk","1","1190","1190.000000000"
"8kxll","1","852","852.000000000"
"8kxlo","1","33","33.000000000"
"8kxlp","1","320","320.000000000"
"8kxlq","1","532","532.000000000"
"8kxlr","1","1889","1889.000000000"
"8kxlt","1","341","341.000000000"
"8kxm0","1","53","53.000000000"
"8kxm9","1","135","135.000000000"
"8kxmh","1","2","2.000000000"
"8kxml","1","63","63.000000000"
"8kxn4","1","1","1.000000000"
"8kxn5","1","6","6.000000000"
"8kxng","1","919","919.000000000"
"8kxnk","1","8","8.000000000"
"8kxnl","1","981","981.000000000"
"8kxnw","1","328","328.000000000"
"8kxo5","1","1","1.000000000"
"8kxoi","1","2772","2772.000000000"
"8kxoj","1","382","382.000000000"
"8kxom","1","79","79.000000000"
"8kxor","1","3","3.000000000"
"8kxos","1","5","5.000000000"
"8kxoy","1","1145","1145.000000000"
"8kxp7","1","285","285.000000000"
"8kxpa","1","1","1.000000000"
"8kxpd","1","28","28.000000000"
"8kxph","1","2922","2922.000000000"
"8kxpq","1","25","25.000000000"
"8kxqd","1","21","21.000000000"
"8kxqf","1","3","3.000000000"
"8kxqj","1","2","2.000000000"
"8kxqk","1","1125","1125.000000000"
"8kxqw","1","127","127.000000000"
"8kxr9","1","794","794.000000000"
"8kxrb","1","17","17.000000000"
"8kxre","1","1297","1297.000000000"
"8kxrg","1","14","14.000000000"
"8kxri","1","102","102.000000000"
"8kxrj","1","71","71.000000000"
"8kxrs","1","92","92.000000000"
"8kxtp","1","13","13.000000000"
"8kxvk","1","518","518.000000000"
"8kxw1","1","2","2.000000000"
"8kxxf","1","163","163.000000000"
"8kxz4","1","1","1.000000000"
"8kxz6","1","1","1.000000000"
"8kxz7","1","1","1.000000000"
"8kxzu","1","663","663.000000000"
"8ky0l","1","1","1.000000000"
"8ky0n","1","1","1.000000000"
"8ky0o","1","4","4.000000000"
"8ky15","1","33","33.000000000"
"8ky1v","1","4","4.000000000"
"8ky22","1","21","21.000000000"
"8ky2b","1","2","2.000000000"
"8ky46","1","91","91.000000000"
"8ky4j","1","12","12.000000000"
"8ky4k","1","74","74.000000000"
"8ky4n","1","3","3.000000000"
"8ky4x","1","1","1.000000000"
"8ky4z","1","1","1.000000000"
"8ky50","1","3","3.000000000"
"8ky52","1","1","1.000000000"
"8ky5c","1","19","19.000000000"
"8ky6d","1","2","2.000000000"
"8ky6u","1","14","14.000000000"
"8ky77","1","10","10.000000000"
"8ky7i","1","2071","2071.000000000"
"8ky89","1","3","3.000000000"
"8ky8d","1","1","1.000000000"
"8ky8n","1","7","7.000000000"
"8ky8r","1","3","3.000000000"
"8ky93","1","5","5.000000000"
"8ky9n","1","1","1.000000000"
"8kyb9","1","10","10.000000000"
"8kybd","1","1","1.000000000"
"8kybl","1","3202","3202.000000000"
"8kybu","1","6","6.000000000"
"8kyc0","1","1","1.000000000"
"8kycf","1","1","1.000000000"
"8kycs","1","1","1.000000000"
"8kycw","1","35","35.000000000"
"8kydv","1","30","30.000000000"
"8kygk","1","17","17.000000000"
"8kygl","1","2","2.000000000"
"8kygq","1","192","192.000000000"
"8kygz","1","1","1.000000000"
"8kyhj","1","1","1.000000000"
"8kyiq","1","19","19.000000000"
"8kyiy","1","1","1.000000000"
"8kyjt","1","30","30.000000000"
"8kyk5","1","52","52.000000000"
"8kyka","1","1","1.000000000"
"8kyl4","1","88","88.000000000"
"8kyl5","1","15","15.000000000"
"8kyld","1","786","786.000000000"
"8kymq","1","1","1.000000000"
"8kymr","1","3","3.000000000"
"8kynd","1","23","23.000000000"
"8kynk","1","2","2.000000000"
"8kyov","1","461","461.000000000"
"8kyow","1","3","3.000000000"
"8kyoy","1","8","8.000000000"
"8kyoz","1","2","2.000000000"
"8kyp1","1","159","159.000000000"
"8kyp5","1","5","5.000000000"
"8kyp8","1","69","69.000000000"
"8kypc","1","125","125.000000000"
"8kypd","1","155","155.000000000"
"8kypr","1","19","19.000000000"
"8kypw","1","1","1.000000000"
"8kyqu","1","5","5.000000000"
"8kyrc","1","6","6.000000000"
"8kyre","1","2","2.000000000"
"8kyrf","1","1","1.000000000"
"8kysj","1","38","38.000000000"
"8kyv4","1","424","424.000000000"
"8kyvb","1","6603","6603.000000000"
"8kyvt","1","2","2.000000000"
"8kyvw","1","27","27.000000000"
"8kyw0","1","12","12.000000000"
"8kywb","1","59","59.000000000"
"8kywq","1","3","3.000000000"
"8kywy","1","113","113.000000000"
"8kyxs","1","8","8.000000000"
"8kyxz","1","5","5.000000000"
"8kyyt","1","15","15.000000000"
"8kyyv","1","22","22.000000000"
"8kyz1","1","5","5.000000000"
"8kyzp","1","14861","14861.000000000"
"8kz2d","1","8","8.000000000"
"8kz2y","1","3","3.000000000"
"8kz3y","1","1","1.000000000"
"8kz4p","1","1","1.000000000"
"8kz5j","1","2","2.000000000"
"8kz64","1","64","64.000000000"
"8kz6l","1","2","2.000000000"
"8kz74","1","2","2.000000000"
"8kz75","1","2","2.000000000"
"8kz7h","1","1","1.000000000"
"8kz7i","1","2","2.000000000"
"8kz7z","1","22","22.000000000"
"8kz81","1","18","18.000000000"
"8kz84","1","1703","1703.000000000"
"8kz8a","1","39","39.000000000"
"8kz8k","1","1","1.000000000"
"8kz9c","1","7","7.000000000"
"8kz9e","1","3","3.000000000"
"8kz9f","1","1786","1786.000000000"
"8kz9x","1","3","3.000000000"
"8kzaf","1","1","1.000000000"
"8kzat","1","3","3.000000000"
"8kzbb","1","3355","3355.000000000"
"8kzbd","1","1","1.000000000"
"8kzbg","1","18","18.000000000"
"8kzbu","1","1","1.000000000"
"8kzds","1","17","17.000000000"
"8kzen","1","12","12.000000000"
"8kzep","1","58","58.000000000"
"8kzer","1","35","35.000000000"
"8kzf2","1","4","4.000000000"
"8kzf3","1","28","28.000000000"
"8kzfo","1","83","83.000000000"
"8kzgc","1","3","3.000000000"
"8kzgf","1","2","2.000000000"
"8kzgr","1","1","1.000000000"
"8kzhi","1","7","7.000000000"
"8kzhr","1","12","12.000000000"
"8kzhz","1","5","5.000000000"
"8kzi1","1","6","6.000000000"
"8kzi5","1","1","1.000000000"
"8kzjk","1","396","396.000000000"
"8kzjq","1","71","71.000000000"
"8kzjx","1","1","1.000000000"
"8kzjy","1","10","10.000000000"
"8kzkl","1","48","48.000000000"
"8kzkq","1","1","1.000000000"
"8kzky","1","1","1.000000000"
"8kzl6","1","2","2.000000000"
"8kzll","1","131","131.000000000"
"8kzlp","1","1","1.000000000"
"8kzmh","1","1","1.000000000"
"8kzmt","1","1","1.000000000"
"8kzmx","1","1","1.000000000"
"8kzmy","1","94","94.000000000"
"8kzna","1","5078","5078.000000000"
"8kznn","1","1392","1392.000000000"
"8kznw","1","118","118.000000000"
"8kzny","1","1","1.000000000"
"8kzo4","1","7","7.000000000"
"8kzpi","1","13","13.000000000"
"8kzq3","1","1","1.000000000"
"8kzqd","1","465","465.000000000"
"8kzqe","1","5","5.000000000"
"8kzr4","1","66","66.000000000"
"8kzr5","1","72","72.000000000"
"8kzr6","1","68","68.000000000"
"8kzr7","1","107","107.000000000"
"8kzr9","1","73","73.000000000"
"8kzss","1","52","52.000000000"
"8kzst","1","63","63.000000000"
"8kzsu","1","33","33.000000000"
"8kzt1","1","1958","1958.000000000"
"8kztj","1","1","1.000000000"
"8kztp","1","1","1.000000000"
"8kztq","1","198","198.000000000"
"8kzu3","1","2","2.000000000"
"8kzuk","1","15","15.000000000"
"8kzv1","1","197","197.000000000"
"8kzv5","1","790","790.000000000"
"8kzvn","1","6358","6358.000000000"
"8kzvp","1","2","2.000000000"
"8kzw1","1","141","141.000000000"
"8kzwc","1","1","1.000000000"
"8kzwu","1","217","217.000000000"
"8kzx6","1","4","4.000000000"
"8kzxc","1","54","54.000000000"
"8kzxk","1","186","186.000000000"
"8kzy2","1","25","25.000000000"
"8kzy5","1","45","45.000000000"
"8kzyi","1","3217","3217.000000000"
"8kzzx","1","3","3.000000000"
"8l008","1","2","2.000000000"
"8l009","1","4","4.000000000"
"8l00g","1","1007","1007.000000000"
"8l00h","1","631","631.000000000"
"8l00x","1","4","4.000000000"
"8l014","1","5","5.000000000"
"8l01a","1","18","18.000000000"
"8l01b","1","1","1.000000000"
"8l01g","1","37","37.000000000"
"8l01v","1","1","1.000000000"
"8l01y","1","21","21.000000000"
"8l029","1","5","5.000000000"
"8l02g","1","1","1.000000000"
"8l02m","1","2","2.000000000"
"8l02n","1","6","6.000000000"
"8l02t","1","11","11.000000000"
"8l02x","1","268","268.000000000"
"8l03d","1","1","1.000000000"
"8l03g","1","2","2.000000000"
"8l03i","1","209","209.000000000"
"8l03j","1","6","6.000000000"
"8l03v","1","2","2.000000000"
"8l03w","1","56","56.000000000"
"8l04c","1","23","23.000000000"
"8l04m","1","160","160.000000000"
"8l04r","1","1","1.000000000"
"8l04x","1","218","218.000000000"
"8l04z","1","207","207.000000000"
"8l050","1","216","216.000000000"
"8l051","1","212","212.000000000"
"8l052","1","218","218.000000000"
"8l053","1","212","212.000000000"
"8l05k","1","27","27.000000000"
"8l05l","1","6","6.000000000"
"8l05z","1","1","1.000000000"
"8l061","1","57","57.000000000"
"8l063","1","55","55.000000000"
"8l071","1","444","444.000000000"
"8l07i","1","269","269.000000000"
"8l07n","1","58","58.000000000"
"8l07t","1","1","1.000000000"
"8l09b","1","45","45.000000000"
"8l0a0","1","38","38.000000000"
"8l0b4","1","203","203.000000000"
"8l0bl","1","876","876.000000000"
"8l0c2","1","30","30.000000000"
"8l0ca","1","314","314.000000000"
"8l0cx","1","1578","1578.000000000"
"8l0e4","1","76","76.000000000"
"8l0eq","1","1","1.000000000"
"8l0f2","1","528","528.000000000"
"8l0f6","1","13","13.000000000"
"8l0fx","1","6","6.000000000"
"8l0gr","1","17","17.000000000"
"8l0h7","1","1","1.000000000"
"8l0h8","1","920","920.000000000"
"8l0ho","1","32","32.000000000"
"8l0io","1","55","55.000000000"
"8l0iu","1","40","40.000000000"
"8l0iv","1","44","44.000000000"
"8l0j8","1","1","1.000000000"
"8l0jf","1","51","51.000000000"
"8l0k0","1","8","8.000000000"
"8l0k6","1","1","1.000000000"
"8l0l0","1","1","1.000000000"
"8l0lv","1","521","521.000000000"
"8l0m9","1","38","38.000000000"
"8l0mw","1","18","18.000000000"
"8l0n5","1","16","16.000000000"
"8l0ng","1","4","4.000000000"
"8l0nw","1","2","2.000000000"
"8l0ov","1","3","3.000000000"
"8l0p1","1","34","34.000000000"
"8l0p8","1","2","2.000000000"
"8l0py","1","2","2.000000000"
"8l0r5","1","4","4.000000000"
"8l0rb","1","25","25.000000000"
"8l0re","1","2","2.000000000"
"8l0rp","1","143","143.000000000"
"8l0rq","1","1577","1577.000000000"
"8l0rr","1","187","187.000000000"
"8l0sm","1","4900","4900.000000000"
"8l0sw","1","17","17.000000000"
"8l0t1","1","17","17.000000000"
"8l0t3","1","1","1.000000000"
"8l0t6","1","16","16.000000000"
"8l0ty","1","2","2.000000000"
"8l0u5","1","7","7.000000000"
"8l0v8","1","2424","2424.000000000"
"8l0v9","1","3490","3490.000000000"
"8l0wx","1","328","328.000000000"
"8l0x3","1","523","523.000000000"
"8l0x9","1","6","6.000000000"
