"partnerid","CntrIdPercent","CntrSgPercent","CntrUsPercent","CntrThPercent","CntrUkPercent","CntrInPercent","CntrOtherPercent","status"
"8jl3y","0.00","0.00","0.02","0.00","0.00","0.94","0.03","Fraud"
"8jl43","0.03","0.00","0.06","0.00","0.03","0.11","0.78","OK"
"8jl4l","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jl5n","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jl61","0.00","0.00","0.14","0.00","0.00","0.31","0.55","OK"
"8jl67","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jl6e","0.00","0.00","0.03","0.00","0.01","0.89","0.06","OK"
"8jl7q","0.05","0.01","0.08","0.02","0.01","0.27","0.56","OK"
"8jla6","0.01","0.00","0.01","0.00","0.00","0.89","0.09","OK"
"8jlb2","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jlc5","0.00","0.00","0.00","0.03","0.00","0.00","0.97","OK"
"8jli0","0.00","0.00","0.00","0.00","0.00","0.00","0.99","OK"
"8jlic","0.97","0.00","0.00","0.00","0.00","0.01","0.01","OK"
"8jlii","0.04","0.00","0.10","0.02","0.00","0.19","0.64","OK"
"8jlis","0.00","0.00","0.04","0.00","0.00","0.87","0.09","OK"
"8jljl","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jljm","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jljn","0.15","0.00","0.00","0.00","0.01","0.10","0.73","OK"
"8jljr","0.11","0.00","0.02","0.01","0.01","0.10","0.75","OK"
"8jlju","0.00","0.00","0.04","0.00","0.01","0.87","0.08","OK"
"8jlk3","0.01","0.00","0.02","0.00","0.00","0.90","0.07","OK"
"8jlkt","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jlla","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8jlms","0.00","0.00","0.03","0.00","0.00","0.71","0.26","OK"
"8jlmv","0.00","0.00","0.04","0.00","0.00","0.87","0.09","OK"
"8jln3","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8jln6","0.01","0.00","0.02","0.01","0.00","0.33","0.65","OK"
"8jlnl","0.00","0.00","0.24","0.00","0.00","0.72","0.03","OK"
"8jlos","0.00","0.00","0.01","0.01","0.00","0.06","0.91","OK"
"8jlpw","0.04","0.00","0.02","0.08","0.00","0.11","0.75","OK"
"8jlpz","0.24","0.00","0.38","0.15","0.00","0.21","0.01","OK"
"8jlr2","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8jlru","0.00","0.00","0.00","0.00","0.20","0.40","0.40","OK"
"8jlt1","0.02","0.00","0.02","0.01","0.01","0.62","0.32","OK"
"8jlu6","0.02","0.00","0.00","0.00","0.00","0.11","0.86","Observation"
"8jlus","0.03","0.00","0.01","0.00","0.01","0.04","0.91","OK"
"8jlzr","0.02","0.00","0.06","0.01","0.00","0.70","0.20","OK"
"8jm18","0.06","0.13","0.00","0.00","0.00","0.00","0.81","OK"
"8jm4d","0.21","0.00","0.00","0.00","0.00","0.00","0.79","OK"
"8jm4h","0.10","0.00","0.01","0.39","0.00","0.01","0.49","OK"
"8jm4p","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8jm4v","0.00","0.00","0.00","0.00","0.00","0.00","0.99","OK"
"8jm5b","0.00","0.00","0.00","0.00","0.00","0.38","0.62","OK"
"8jm5w","0.08","0.00","0.03","0.05","0.01","0.15","0.68","OK"
"8jm79","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jm7a","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jm8p","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jm8q","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jm8r","0.50","0.00","0.00","0.00","0.00","0.00","0.50","OK"
"8jm90","0.08","0.00","0.03","0.01","0.01","0.59","0.27","OK"
"8jm9p","0.00","0.00","0.02","0.00","0.00","0.96","0.02","OK"
"8jmb6","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jmbn","0.00","0.00","0.33","0.00","0.00","0.61","0.06","OK"
"8jmch","0.00","0.00","0.00","0.01","0.00","0.00","0.99","OK"
"8kuma","0.44","0.00","0.11","0.00","0.00","0.00","0.44","OK"
"8kump","0.00","0.03","0.00","0.00","0.00","0.00","0.97","OK"
"8kumu","0.63","0.00","0.05","0.00","0.00","0.10","0.23","Fraud"
"8kun0","0.00","0.00","0.38","0.13","0.00","0.00","0.50","OK"
"8kun1","0.02","0.00","0.02","0.00","0.00","0.27","0.70","OK"
"8kun2","0.91","0.00","0.00","0.00","0.00","0.00","0.09","OK"
"8kund","0.33","0.00","0.00","0.00","0.02","0.00","0.64","OK"
"8kunx","0.07","0.00","0.01","0.03","0.00","0.24","0.64","OK"
"8kuo1","0.00","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kuo4","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kuo5","0.02","0.00","0.03","0.02","0.00","0.66","0.26","OK"
"8kuol","0.00","0.00","0.00","0.00","0.00","0.00","1.00","Fraud"
"8kuph","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kupj","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kupz","0.86","0.00","0.04","0.00","0.03","0.01","0.07","OK"
"8kuq2","0.00","0.20","0.00","0.00","0.00","0.20","0.60","OK"
"8kuq3","0.01","0.00","0.08","0.00","0.00","0.47","0.44","OK"
"8kuqa","0.88","0.01","0.03","0.00","0.00","0.00","0.09","OK"
"8kuql","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kuro","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kurp","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8kurq","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kurs","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kurt","0.00","0.04","0.00","0.26","0.00","0.04","0.67","OK"
"8kus3","0.01","0.00","0.01","0.01","0.00","0.69","0.27","OK"
"8kus9","0.02","0.00","0.02","0.01","0.00","0.72","0.23","Observation"
"8kusb","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8kusi","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8kuti","0.67","0.00","0.00","0.00","0.00","0.00","0.33","OK"
"8kutv","0.50","0.00","0.00","0.00","0.00","0.00","0.50","OK"
"8kuuh","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kuv9","0.01","0.01","0.00","0.49","0.00","0.01","0.48","OK"
"8kuva","0.00","0.02","0.04","0.01","0.00","0.04","0.89","OK"
"8kuvb","0.02","0.04","0.00","0.00","0.00","0.00","0.93","Observation"
"8kuvj","0.01","0.00","0.01","0.01","0.00","0.41","0.56","OK"
"8kuvt","0.00","0.03","0.00","0.00","0.00","0.00","0.97","OK"
"8kuvu","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kuvv","0.00","0.00","0.07","0.00","0.01","0.00","0.93","Fraud"
"8kuvy","0.00","0.00","0.33","0.33","0.00","0.00","0.33","OK"
"8kux8","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kuxa","0.01","0.01","0.27","0.01","0.03","0.17","0.49","Observation"
"8kuxg","0.00","0.00","0.50","0.00","0.00","0.00","0.50","OK"
"8kuxh","0.96","0.00","0.00","0.00","0.00","0.00","0.04","OK"
"8kuxi","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kuxj","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kuxk","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8kuxp","0.89","0.00","0.00","0.00","0.06","0.00","0.06","OK"
"8kuy9","0.17","0.00","0.17","0.33","0.00","0.17","0.17","OK"
"8kuyg","0.58","0.00","0.06","0.00","0.02","0.10","0.24","OK"
"8kuyp","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kuys","0.00","0.00","0.00","0.19","0.00","0.00","0.81","Fraud"
"8kuyv","0.14","0.00","0.00","0.00","0.00","0.29","0.57","OK"
"8kuzg","0.33","0.00","0.00","0.00","0.00","0.00","0.67","OK"
"8kuzj","0.02","0.00","0.03","0.01","0.09","0.05","0.80","Fraud"
"8kuzl","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kv01","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kv0e","0.01","0.00","0.07","0.00","0.00","0.85","0.07","OK"
"8kv0j","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kv0o","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kv0s","0.00","0.00","0.00","0.00","0.00","1.00","0.00","Observation"
"8kv1w","0.00","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8kv2v","0.00","0.00","0.00","0.00","0.00","0.33","0.67","OK"
"8kv3c","0.00","0.00","0.10","0.00","0.01","0.80","0.09","OK"
"8kv3v","0.62","0.00","0.00","0.00","0.00","0.00","0.38","OK"
"8kv42","0.33","0.00","0.00","0.00","0.00","0.00","0.67","OK"
"8kv4a","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kv4k","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kv4v","0.14","0.00","0.00","0.00","0.00","0.27","0.59","Fraud"
"8kv4x","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kv5p","0.50","0.00","0.00","0.00","0.00","0.00","0.50","OK"
"8kv5r","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kv60","0.00","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kv6v","0.86","0.00","0.01","0.00","0.00","0.00","0.13","Fraud"
"8kv6y","0.00","0.01","0.42","0.00","0.00","0.09","0.48","Observation"
"8kv74","0.00","0.00","1.00","0.00","0.00","0.00","0.00","Fraud"
"8kv7k","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8kv7s","0.00","0.00","0.00","0.24","0.00","0.00","0.76","OK"
"8kv7v","0.00","0.00","0.00","0.13","0.00","0.00","0.87","OK"
"8kv7y","0.15","0.00","0.00","0.00","0.00","0.00","0.85","OK"
"8kv7z","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kv80","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kv8s","0.00","0.00","0.00","0.00","0.00","0.87","0.13","OK"
"8kv90","0.14","0.00","0.00","0.00","0.00","0.40","0.46","OK"
"8kv97","0.11","0.00","0.01","0.06","0.00","0.29","0.52","OK"
"8kv9a","0.13","0.00","0.04","0.00","0.00","0.54","0.28","OK"
"8kv9b","0.11","0.00","0.00","0.06","0.00","0.28","0.56","OK"
"8kval","0.00","0.00","0.82","0.00","0.05","0.00","0.14","OK"
"8kvas","0.00","0.00","0.94","0.00","0.06","0.00","0.00","OK"
"8kvax","0.46","0.01","0.00","0.00","0.00","0.00","0.53","OK"
"8kvb3","0.00","0.00","0.17","0.00","0.00","0.00","0.83","OK"
"8kvc4","0.00","0.00","0.00","0.00","1.00","0.00","0.00","Fraud"
"8kvc6","0.00","0.00","0.00","0.00","1.00","0.00","0.00","Fraud"
"8kvc7","0.06","0.00","0.00","0.50","0.44","0.00","0.00","OK"
"8kvc8","0.50","0.00","0.50","0.00","0.00","0.00","0.00","OK"
"8kvco","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kvcs","0.50","0.00","0.00","0.00","0.00","0.00","0.50","OK"
"8kvct","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kvdh","0.00","0.00","0.00","0.00","0.00","0.85","0.15","OK"
"8kve1","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kve5","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kve7","0.01","0.00","0.16","0.01","0.00","0.72","0.11","OK"
"8kvec","0.02","0.01","0.01","0.01","0.00","0.60","0.35","OK"
"8kvej","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kven","0.11","0.01","0.05","0.01","0.00","0.44","0.38","OK"
"8kveo","0.05","0.00","0.06","0.01","0.00","0.20","0.69","OK"
"8kveq","0.04","0.00","0.04","0.01","0.00","0.44","0.46","OK"
"8kvey","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kvf6","0.00","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8kvfr","0.03","0.00","0.06","0.00","0.00","0.67","0.24","OK"
"8kvg1","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kvgr","0.00","0.00","0.00","0.00","0.00","0.67","0.33","OK"
"8kvh1","0.00","0.00","0.00","0.00","0.00","0.20","0.80","OK"
"8kvhd","0.82","0.00","0.00","0.00","0.00","0.00","0.18","OK"
"8kvhi","0.00","0.00","0.00","0.00","0.00","0.96","0.04","OK"
"8kvhp","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kvie","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8kvil","0.31","0.00","0.00","0.00","0.00","0.38","0.31","OK"
"8kvim","0.00","0.00","0.01","0.00","0.00","0.85","0.13","OK"
"8kviw","0.06","0.00","0.03","0.00","0.00","0.49","0.41","OK"
"8kvj1","0.21","0.00","0.15","0.00","0.00","0.00","0.64","OK"
"8kvj4","0.67","0.00","0.00","0.00","0.00","0.00","0.33","OK"
"8kvkq","0.05","0.00","0.00","0.04","0.00","0.51","0.40","OK"
"8kvkw","0.00","0.01","0.03","0.01","0.02","0.19","0.75","OK"
"8kvl0","0.01","0.00","0.06","0.01","0.00","0.37","0.55","OK"
"8kvl1","0.03","0.00","0.01","0.00","0.00","0.49","0.47","OK"
"8kvl2","0.00","0.00","0.03","0.00","0.01","0.06","0.90","OK"
"8kvl6","0.00","0.00","0.09","0.00","0.00","0.52","0.39","OK"
"8kvl7","0.00","0.00","0.00","0.00","0.00","0.63","0.36","OK"
"8kvlk","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kvlp","0.00","0.00","0.09","0.01","0.00","0.82","0.08","OK"
"8kvlq","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8kvm0","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kvm1","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kvm2","0.00","0.00","0.00","0.00","0.01","0.00","0.99","OK"
"8kvm6","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kvm7","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kvmd","0.67","0.00","0.00","0.00","0.00","0.00","0.33","OK"
"8kvmf","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kvmo","0.00","0.00","0.00","0.00","0.50","0.00","0.50","OK"
"8kvmr","0.01","0.00","0.05","0.00","0.00","0.70","0.24","OK"
"8kvna","0.01","0.00","0.07","0.18","0.02","0.12","0.59","OK"
"8kvnb","0.00","0.00","0.00","0.00","0.05","0.00","0.95","Fraud"
"8kvnm","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kvnu","0.00","0.00","0.08","0.00","0.00","0.85","0.08","OK"
"8kvny","0.00","0.00","0.17","0.00","0.00","0.83","0.00","OK"
"8kvo1","0.90","0.00","0.06","0.00","0.00","0.00","0.04","Fraud"
"8kvoa","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kvos","0.06","0.00","0.00","0.00","0.00","0.08","0.87","OK"
"8kvot","0.03","0.00","0.84","0.01","0.00","0.01","0.11","OK"
"8kvp0","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kvpb","0.00","0.00","0.01","0.00","0.09","0.00","0.90","OK"
"8kvpc","0.29","0.00","0.00","0.00","0.00","0.43","0.29","OK"
"8kvpe","0.04","0.00","0.00","0.00","0.00","0.00","0.96","OK"
"8kvpg","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8kvpw","0.00","0.00","0.17","0.00","0.00","0.33","0.50","OK"
"8kvq0","0.87","0.00","0.07","0.00","0.00","0.00","0.07","OK"
"8kvqh","0.03","0.00","0.00","0.06","0.00","0.63","0.28","OK"
"8kvqm","0.23","0.00","0.07","0.00","0.01","0.42","0.27","OK"
"8kvqp","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kvr5","0.00","0.07","0.00","0.04","0.00","0.85","0.04","OK"
"8kvrb","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kvre","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kvrh","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kvrj","0.00","0.00","0.00","0.20","0.00","0.00","0.80","OK"
"8kvry","0.67","0.00","0.00","0.00","0.00","0.00","0.33","OK"
"8kvs0","0.02","0.00","0.00","0.01","0.00","0.30","0.67","OK"
"8kvs1","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kvs9","0.67","0.00","0.00","0.00","0.00","0.00","0.33","OK"
"8kvsu","0.94","0.00","0.00","0.00","0.00","0.04","0.02","OK"
"8kvty","0.02","0.00","0.08","0.00","0.00","0.50","0.39","OK"
"8kvu3","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8kvu5","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kvu7","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kvug","0.86","0.00","0.01","0.00","0.00","0.00","0.13","OK"
"8kvuh","0.38","0.00","0.04","0.00","0.00","0.31","0.27","OK"
"8kvuw","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kvv2","0.88","0.00","0.03","0.00","0.00","0.00","0.08","Observation"
"8kvv3","0.00","0.00","0.00","0.00","0.20","0.00","0.80","OK"
"8kvv6","0.00","0.00","0.00","0.00","0.01","0.00","0.99","Fraud"
"8kvvd","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kvxl","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8kvxq","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"8kvyf","0.24","0.00","0.01","0.00","0.00","0.05","0.69","OK"
"8kvyo","0.03","0.00","0.05","0.01","0.00","0.36","0.55","OK"
"8kvyr","0.58","0.00","0.00","0.00","0.02","0.09","0.30","OK"
"8kvzc","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kvzr","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kw0f","0.23","0.00","0.05","0.00","0.00","0.09","0.61","Fraud"
"8kw0n","0.44","0.00","0.11","0.00","0.00","0.00","0.44","OK"
"8kw19","0.02","0.00","0.07","0.00","0.00","0.57","0.34","OK"
"8kw39","0.80","0.00","0.00","0.00","0.00","0.00","0.20","OK"
"8kw3g","0.00","0.00","0.06","0.00","0.00","0.78","0.14","OK"
"8kw4j","0.00","0.00","0.00","0.00","0.00","0.33","0.67","OK"
"8kw4u","0.00","0.00","1.00","0.00","0.00","0.00","0.00","OK"
"8kw4v","0.00","0.00","0.12","0.07","0.00","0.01","0.80","Observation"
"8kw4x","0.03","0.00","0.06","0.00","0.00","0.26","0.65","OK"
"8kw4z","0.30","0.00","0.01","0.00","0.00","0.00","0.69","Fraud"
"8kw53","0.00","0.00","0.00","0.00","0.00","0.56","0.44","OK"
"8kw5u","0.00","0.00","0.00","0.00","0.00","0.00","1.00","Fraud"
"8kw6m","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kw70","0.00","0.00","0.00","0.17","0.00","0.50","0.33","OK"
"8kw9u","0.00","0.00","0.00","0.00","0.00","0.00","1.00","Fraud"
"8kwa5","1.00","0.00","0.00","0.00","0.00","0.00","0.00","Observation"
"8kwli","0.00","0.00","0.00","0.00","0.00","0.62","0.38","OK"
"8kwll","0.00","0.00","0.00","0.00","0.00","0.42","0.58","OK"
"8kwlt","0.02","0.00","0.44","0.00","0.03","0.01","0.49","OK"
"8kwlz","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8kwm2","0.00","0.00","0.00","0.00","0.00","0.75","0.25","OK"
"8kwm8","0.00","0.00","0.03","0.00","0.00","0.06","0.91","OK"
"8kwma","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8kwmc","0.25","0.00","0.00","0.00","0.00","0.50","0.25","OK"
"8kwme","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kwmi","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8kwmk","0.00","0.00","0.00","0.00","0.00","0.61","0.38","OK"
"8kwn0","0.00","0.00","0.00","0.11","0.26","0.00","0.63","OK"
"8kwn1","0.00","0.00","0.00","0.60","0.01","0.00","0.39","OK"
"8kwn5","0.00","0.00","0.00","0.00","0.03","0.00","0.97","OK"
"8kwnb","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kwno","0.00","0.00","0.00","0.01","0.00","0.00","0.99","Fraud"
"8kwnv","0.00","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8kwo2","0.02","0.00","0.21","0.02","0.00","0.33","0.42","OK"
"8kwo8","0.00","0.00","1.00","0.00","0.00","0.00","0.00","OK"
"8kwoc","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kwoh","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kwom","0.00","0.00","0.00","0.05","0.35","0.00","0.60","OK"
"8kwot","0.05","0.01","0.24","0.03","0.00","0.00","0.67","OK"
"8kwox","0.81","0.00","0.00","0.00","0.00","0.00","0.19","OK"
"8kwpa","0.01","0.00","0.04","0.00","0.12","0.00","0.84","OK"
"8kwpc","0.00","0.00","0.00","0.02","0.11","0.00","0.87","OK"
"8kwpg","0.00","0.00","0.21","0.00","0.00","0.71","0.07","OK"
"8kwpn","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kwq0","0.00","0.00","0.00","0.00","0.00","0.00","1.00","Observation"
"8kwq4","0.02","0.00","0.00","0.00","0.00","0.75","0.22","Fraud"
"8kwq9","0.01","0.01","0.01","0.00","0.00","0.71","0.25","OK"
"8kwqj","0.00","0.00","0.00","0.00","0.00","0.90","0.10","OK"
"8kwrq","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kwrt","0.33","0.00","0.00","0.00","0.00","0.67","0.00","OK"
"8kws0","0.04","0.01","0.05","0.00","0.05","0.00","0.85","Fraud"
"8kwsa","0.02","0.00","0.05","0.00","0.02","0.05","0.86","OK"
"8kwsb","0.00","0.00","0.02","0.13","0.01","0.00","0.83","OK"
"8kwsc","0.03","0.03","0.07","0.03","0.24","0.00","0.59","OK"
"8kwse","0.00","0.01","0.03","0.02","0.00","0.02","0.91","Observation"
"8kwsf","0.00","0.00","0.05","0.00","0.00","0.00","0.94","Observation"
"8kwsk","0.94","0.00","0.06","0.00","0.00","0.00","0.00","OK"
"8kwsm","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kwsy","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8kwt9","0.14","0.01","0.00","0.00","0.00","0.50","0.35","OK"
"8kwta","0.50","0.00","0.06","0.00","0.00","0.19","0.25","OK"
"8kwtc","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kwte","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kwtk","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8kwto","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8kwtp","0.00","0.00","0.40","0.00","0.03","0.00","0.58","OK"
"8kwu5","0.00","0.00","0.55","0.00","0.13","0.05","0.27","Fraud"
"8kwu8","0.55","0.00","0.10","0.00","0.00","0.20","0.15","OK"
"8kwud","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8kwul","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kwus","0.00","0.00","0.00","0.00","0.01","0.00","0.99","OK"
"8kwv9","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kwvn","0.10","0.00","0.35","0.00","0.00","0.03","0.53","OK"
"8kwvx","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kww5","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8kww6","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kww8","0.07","0.00","0.01","0.00","0.00","0.29","0.63","OK"
"8kww9","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kwwb","0.15","0.00","0.02","0.00","0.00","0.27","0.56","OK"
"8kwwk","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8kwwm","0.00","0.00","0.00","0.00","1.00","0.00","0.00","Fraud"
"8kwwv","0.00","0.00","1.00","0.00","0.00","0.00","0.00","OK"
"8kwx9","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kwxi","0.50","0.00","0.00","0.00","0.00","0.00","0.50","OK"
"8kwxk","0.99","0.00","0.01","0.00","0.00","0.00","0.00","OK"
"8kwxq","0.98","0.00","0.00","0.00","0.00","0.00","0.02","Fraud"
"8kwxr","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kwy2","0.26","0.00","0.00","0.00","0.38","0.00","0.36","OK"
"8kwya","0.00","0.00","0.00","0.00","0.00","0.00","1.00","Fraud"
"8kwyc","0.00","0.00","1.00","0.00","0.00","0.00","0.00","OK"
"8kwyh","0.00","0.00","0.00","0.00","0.00","0.53","0.47","OK"
"8kwyo","0.00","0.00","0.00","0.20","0.00","0.60","0.20","Observation"
"8kwyy","0.00","0.00","0.00","0.00","0.00","0.00","1.00","Fraud"
"8kwyz","1.00","0.00","0.00","0.00","0.00","0.00","0.00","Observation"
"8kwz1","0.00","0.00","0.00","0.00","0.00","0.86","0.14","OK"
"8kwz4","0.00","0.00","0.00","0.00","0.00","0.80","0.20","OK"
"8kwz8","0.00","0.00","0.00","0.00","0.00","0.00","1.00","Fraud"
"8kwzf","1.00","0.00","0.00","0.00","0.00","0.00","0.00","Observation"
"8kwzo","0.00","0.00","0.00","0.58","0.05","0.00","0.37","OK"
"8kx0h","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kx0o","0.36","0.00","0.19","0.02","0.02","0.10","0.33","OK"
"8kx0s","0.05","0.01","0.08","0.03","0.01","0.45","0.38","OK"
"8kx19","0.00","0.00","0.00","0.00","0.00","0.96","0.04","OK"
"8kx1h","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8kx1m","0.00","0.00","0.00","0.00","0.00","0.09","0.91","OK"
"8kx1n","0.00","0.00","0.00","0.00","0.00","0.21","0.79","OK"
"8kx1o","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kx1t","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kx29","0.09","0.00","0.52","0.00","0.00","0.00","0.39","OK"
"8kx2d","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kx2r","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kx31","0.00","0.00","0.00","0.00","0.00","0.98","0.02","OK"
"8kx37","0.27","0.00","0.03","0.02","0.01","0.16","0.51","OK"
"8kx3a","0.00","0.01","0.02","0.00","0.12","0.01","0.84","OK"
"8kx3b","0.19","0.00","0.00","0.00","0.06","0.00","0.75","OK"
"8kx3f","0.18","0.01","0.03","0.01","0.02","0.10","0.66","Fraud"
"8kx3i","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
