"partnerid","CntrIdPercent","CntrSgPercent","CntrUsPercent","CntrThPercent","CntrUkPercent","CntrInPercent","CntrOtherPercent","status"
"dvpwm","0.02","0.00","0.07","0.00","0.00","0.57","0.33","OK"
"dvpx5","0.05","0.00","0.02","0.00","0.00","0.58","0.35","OK"
"dvpxi","0.80","0.01","0.03","0.00","0.00","0.00","0.17","OK"
"dvpy0","0.00","0.00","0.00","0.00","0.01","0.24","0.75","Observation"
"dvpyn","0.00","0.00","0.00","0.03","0.00","0.97","0.00","OK"
"dvpyy","0.50","0.00","0.00","0.00","0.00","0.00","0.50","OK"
"dvpz8","0.00","0.00","0.00","0.00","0.00","0.14","0.86","OK"
"dvpzc","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvq08","0.01","0.00","0.00","0.01","0.00","0.76","0.21","OK"
"dvq0w","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvq0x","0.00","0.01","0.27","0.02","0.02","0.25","0.42","Observation"
"dvq1i","0.17","0.00","0.06","0.00","0.00","0.00","0.78","OK"
"dvq1j","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvq21","0.34","0.00","0.00","0.11","0.00","0.24","0.32","OK"
"dvq22","0.00","0.00","0.00","0.67","0.00","0.33","0.00","OK"
"dvq2l","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvq2q","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvq2x","0.00","0.00","0.02","0.00","0.00","0.79","0.19","OK"
"dvq3c","0.50","0.00","0.50","0.00","0.00","0.00","0.00","OK"
"dvq3r","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvq4g","0.01","0.00","0.03","0.00","0.02","0.58","0.36","OK"
"dvq4i","0.51","0.00","0.02","0.00","0.00","0.12","0.35","OK"
"dvq4s","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvq4u","0.07","0.00","0.04","0.00","0.00","0.73","0.16","OK"
"dvq4v","0.11","0.00","0.00","0.00","0.00","0.08","0.82","OK"
"dvq50","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvq51","0.00","0.00","0.00","0.00","0.06","0.00","0.94","OK"
"dvq5w","0.00","0.00","0.00","0.00","0.00","0.14","0.86","OK"
"dvq5x","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvq5z","0.00","0.00","0.03","0.00","0.00","0.19","0.77","OK"
"dvq7w","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvq8o","0.44","0.00","0.00","0.00","0.00","0.05","0.51","OK"
"dvq91","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvqbx","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvqcc","0.05","0.00","0.00","0.00","0.00","0.35","0.60","OK"
"dvqch","0.10","0.00","0.00","0.03","0.00","0.32","0.55","OK"
"dvqci","0.14","0.00","0.00","0.00","0.00","0.29","0.57","OK"
"dvqcz","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvqd4","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"dvqd5","0.00","0.00","0.00","0.98","0.00","0.02","0.00","OK"
"dvqd9","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"dvqdu","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvqff","0.11","0.00","0.02","0.00","0.00","0.50","0.37","OK"
"dvqgw","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"dvqgx","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvqgy","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"dvqgz","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"dvqh1","0.00","0.00","0.08","0.42","0.08","0.08","0.33","OK"
"dvqh2","0.00","0.00","0.00","0.50","0.00","0.00","0.50","OK"
"dvqh3","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"dvqh7","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"dvqht","0.56","0.00","0.00","0.00","0.00","0.33","0.11","OK"
"dvqi4","0.00","0.00","0.00","0.00","0.33","0.00","0.67","OK"
"dvqi9","0.04","0.00","0.01","0.01","0.00","0.03","0.90","OK"
"dvqia","0.65","0.00","0.01","0.00","0.00","0.01","0.33","OK"
"dvqih","0.00","0.00","0.02","0.00","0.00","0.94","0.03","OK"
"dvqj2","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"dvqj9","0.09","0.00","0.27","0.00","0.09","0.00","0.55","OK"
"dvqjq","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvqjx","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvqk0","0.65","0.01","0.02","0.00","0.01","0.01","0.31","OK"
"dvqk2","0.78","0.00","0.03","0.00","0.00","0.00","0.19","OK"
"dvqlg","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvqlj","0.00","0.00","0.00","0.00","0.00","0.33","0.67","OK"
"dvqln","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvqlw","0.38","0.00","0.02","0.00","0.00","0.30","0.30","OK"
"dvqma","0.13","0.01","0.00","0.01","0.00","0.56","0.30","OK"
"dvqo3","0.00","0.00","0.11","0.00","0.03","0.30","0.57","OK"
"dvqoh","0.00","0.01","0.00","0.00","0.05","0.20","0.74","OK"
"dvqoj","0.00","0.00","0.00","0.00","0.10","0.74","0.16","OK"
"dvqoo","0.00","0.00","0.50","0.00","0.00","0.00","0.50","OK"
"dvqow","0.00","0.03","0.03","0.03","0.34","0.11","0.46","OK"
"dvqoy","0.23","0.00","0.63","0.00","0.00","0.00","0.14","OK"
"dvqp2","0.00","0.01","0.00","0.00","0.01","0.87","0.10","OK"
"dvqp5","0.00","0.00","0.01","0.01","0.03","0.90","0.05","OK"
"dvqp6","0.00","0.00","0.01","0.00","0.00","0.99","0.00","OK"
"dvqp7","0.00","0.02","0.01","0.00","0.00","0.90","0.07","Fraud"
"dvqp8","0.00","0.00","0.00","0.00","0.00","0.84","0.16","OK"
"dvqp9","0.00","0.00","0.00","0.00","0.04","0.94","0.02","Observation"
"dvqpe","0.00","0.01","0.02","0.01","0.15","0.24","0.58","OK"
"dvqpg","0.01","0.00","0.01","0.03","0.03","0.35","0.57","OK"
"dvqph","0.00","0.00","0.00","0.00","0.08","0.21","0.71","OK"
"dvqpi","0.00","0.00","0.03","0.00","0.11","0.26","0.61","OK"
"dvqpj","0.00","0.02","0.02","0.00","0.00","0.37","0.60","OK"
"dvqpk","0.01","0.00","0.00","0.01","0.00","0.03","0.94","OK"
"dvqpl","0.00","0.03","0.02","0.00","0.31","0.14","0.50","OK"
"dvqpm","0.00","0.09","0.00","0.00","0.14","0.28","0.49","Observation"
"dvqpp","0.00","0.00","0.00","0.01","0.10","0.00","0.88","OK"
"dvqpq","0.00","0.00","0.00","0.00","0.00","0.36","0.64","OK"
"dvqpv","0.00","0.00","0.00","0.00","0.00","0.25","0.75","OK"
"dvqq0","0.02","0.00","0.00","0.00","0.02","0.51","0.44","OK"
"dvqqu","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"dvqs1","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvqt7","0.00","0.00","0.00","0.00","0.00","0.33","0.67","OK"
"dvqtx","0.00","0.00","0.14","0.00","0.00","0.86","0.00","OK"
"dvqud","0.80","0.00","0.00","0.00","0.00","0.20","0.00","OK"
"dvqvl","0.00","0.00","1.00","0.00","0.00","0.00","0.00","OK"
"dvqw7","0.14","0.00","0.02","0.01","0.00","0.44","0.39","OK"
"dvqxn","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvqy4","0.00","0.00","0.40","0.00","0.00","0.00","0.60","OK"
"dvqy5","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvqy7","0.00","0.00","0.33","0.00","0.00","0.00","0.67","OK"
"dvqz3","0.05","0.00","0.03","0.00","0.01","0.19","0.72","OK"
"dvr09","0.00","0.00","0.02","0.00","0.00","0.83","0.15","OK"
"dvr0h","0.00","0.00","0.13","0.00","0.00","0.73","0.13","OK"
"dvr0z","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"dvr1u","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvr22","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvr25","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvr2w","0.00","0.00","1.00","0.00","0.00","0.00","0.00","OK"
"dvr3o","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvr4n","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvr5a","0.02","0.01","0.01","0.24","0.01","0.01","0.71","OK"
"dvr6e","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvr72","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"dvr7f","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvr7o","0.54","0.00","0.00","0.00","0.00","0.00","0.46","OK"
"dvr7p","0.00","0.00","0.00","0.00","0.03","0.83","0.14","OK"
"dvr7q","0.00","0.00","0.01","0.00","0.06","0.00","0.93","OK"
"dvr7v","0.25","0.00","0.00","0.00","0.00","0.00","0.75","OK"
"dvr7x","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvr80","0.00","0.00","0.01","0.00","0.00","0.00","0.99","OK"
"dvr81","0.00","0.00","0.05","0.00","0.08","0.00","0.87","OK"
"dvr84","0.00","0.00","0.04","0.00","0.11","0.00","0.86","OK"
"dvr86","0.00","0.00","0.00","0.00","0.01","0.00","0.99","OK"
"dvr89","0.00","0.00","0.08","0.00","0.09","0.00","0.83","OK"
"dvr8b","0.00","0.00","0.03","0.00","0.21","0.00","0.76","OK"
"dvr8c","0.00","0.00","0.04","0.00","0.12","0.00","0.85","OK"
"dvr8d","0.00","0.00","0.07","0.00","0.00","0.00","0.93","OK"
"dvr8e","0.00","0.00","0.03","0.00","0.05","0.00","0.91","OK"
"dvr8f","0.00","0.00","0.00","0.00","0.04","0.00","0.96","OK"
"dvr8g","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvr8h","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvr8i","0.00","0.00","0.06","0.00","0.02","0.00","0.91","OK"
"dvr8j","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvr8l","0.00","0.00","0.00","0.00","0.06","0.00","0.94","OK"
"dvr8q","0.00","0.00","0.00","0.00","0.08","0.00","0.92","OK"
"dvr8r","0.00","0.00","0.03","0.00","0.05","0.00","0.93","OK"
"dvr8s","0.00","0.00","0.06","0.00","0.06","0.00","0.88","OK"
"dvr8u","0.00","0.00","0.06","0.00","0.06","0.00","0.88","OK"
"dvr8v","0.00","0.00","0.02","0.00","0.04","0.00","0.94","OK"
"dvr98","0.00","0.00","0.10","0.00","0.07","0.07","0.76","OK"
"dvr9c","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"dvr9t","0.01","0.00","0.01","0.00","0.00","0.85","0.12","OK"
"dvra1","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"dvra9","0.00","0.00","0.02","0.00","0.01","0.70","0.27","OK"
"dvrai","0.01","0.00","0.00","0.00","0.08","0.19","0.72","OK"
"dvral","0.00","0.00","0.00","0.00","0.15","0.00","0.85","OK"
"dvraz","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvrci","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvrck","0.00","0.00","0.01","0.00","0.00","0.83","0.17","OK"
"dvrd1","0.06","0.01","0.01","0.01","0.00","0.60","0.31","OK"
"dvrd6","0.17","0.00","0.03","0.00","0.00","0.37","0.42","OK"
"dvrdh","0.03","0.00","0.01","0.01","0.00","0.67","0.29","OK"
"dvrdp","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvre0","0.02","0.00","0.00","0.08","0.00","0.00","0.90","OK"
"dvrec","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvrfc","0.08","0.00","0.00","0.00","0.00","0.40","0.52","OK"
"dvrgn","0.09","0.00","0.00","0.00","0.00","0.73","0.18","OK"
"dvrh1","0.07","0.00","0.00","0.00","0.00","0.00","0.93","OK"
"dvria","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvrib","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvrip","0.00","0.00","0.00","0.00","0.00","0.90","0.10","OK"
"dvrit","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvriv","0.04","0.00","0.01","0.00","0.00","0.21","0.74","OK"
"dvriz","0.67","0.00","0.00","0.00","0.00","0.00","0.33","OK"
"dvrjd","0.54","0.03","0.02","0.01","0.00","0.05","0.35","OK"
"dvrji","0.00","0.00","0.00","0.00","0.20","0.20","0.60","OK"
"dvrju","0.00","0.00","0.00","0.00","0.00","0.96","0.04","OK"
"dvrkd","0.04","0.00","0.00","0.00","0.00","0.83","0.12","OK"
"dvrku","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvrl4","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvrl7","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvrln","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvrlw","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvrm4","0.01","0.00","0.01","0.05","0.00","0.51","0.41","OK"
"dvrm9","0.08","0.00","0.68","0.01","0.00","0.06","0.17","OK"
"dvrms","0.00","0.00","0.00","0.00","0.25","0.00","0.75","OK"
"dvrmt","0.00","0.00","0.00","0.00","0.03","0.00","0.97","OK"
"dvrmw","0.50","0.00","0.50","0.00","0.00","0.00","0.00","OK"
"dvrn5","0.65","0.00","0.06","0.00","0.00","0.00","0.29","OK"
"dvrn8","0.00","0.03","0.01","0.75","0.02","0.01","0.18","OK"
"dvrnc","0.07","0.00","0.04","0.00","0.00","0.55","0.34","OK"
"dvrnu","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvrnw","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvrnz","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvro4","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvro8","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvroz","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvrp8","0.00","0.00","0.14","0.00","0.07","0.00","0.79","OK"
"dvrp9","0.00","0.00","0.02","0.00","0.06","0.00","0.92","OK"
"dvrpx","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvrq2","0.01","0.00","0.03","0.00","0.00","0.53","0.43","OK"
"dvrq5","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvrq7","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvrqq","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvrrc","0.91","0.00","0.00","0.00","0.00","0.00","0.09","OK"
"dvrsc","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvrsk","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvrsl","0.29","0.00","0.09","0.03","0.00","0.06","0.53","OK"
"dvrsp","0.04","0.00","0.00","0.00","0.00","0.86","0.10","OK"
"dvrsz","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvrt8","0.27","0.00","0.04","0.04","0.00","0.26","0.40","OK"
"dvrtk","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvruq","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvrv4","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvrvq","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvrvx","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvrw7","0.33","0.02","0.06","0.00","0.00","0.00","0.58","OK"
"dvrxy","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvry3","0.00","0.02","0.01","0.87","0.01","0.00","0.09","OK"
"dvs0k","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvs0l","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvs0x","0.11","0.00","0.02","0.00","0.00","0.31","0.56","OK"
"dvs16","0.92","0.00","0.08","0.00","0.00","0.00","0.00","OK"
"dvs17","0.08","0.17","0.50","0.00","0.00","0.00","0.25","OK"
"dvs1i","0.00","0.00","0.00","0.00","0.06","0.31","0.63","OK"
"dvs20","0.98","0.00","0.00","0.00","0.00","0.00","0.02","OK"
"dvs26","0.18","0.00","0.00","0.00","0.00","0.20","0.62","OK"
"dvs2i","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvs2k","0.85","0.00","0.00","0.00","0.00","0.00","0.15","OK"
"dvs3e","0.16","0.00","0.02","0.00","0.01","0.45","0.35","OK"
"dvs3g","0.00","0.00","1.00","0.00","0.00","0.00","0.00","OK"
"dvs3x","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvs4c","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvs4r","0.09","0.00","0.06","0.00","0.00","0.61","0.24","OK"
"dvs5n","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvs61","0.60","0.00","0.00","0.00","0.00","0.40","0.00","OK"
"dvs63","0.00","0.33","0.33","0.00","0.00","0.33","0.00","OK"
"dvs6e","0.00","0.00","0.03","0.00","0.01","0.94","0.02","OK"
"dvs7a","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvs7p","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvs93","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvs9a","0.00","0.03","0.16","0.03","0.03","0.03","0.73","OK"
"dvsa4","0.00","0.00","0.23","0.03","0.01","0.00","0.73","Fraud"
"dvsa9","0.26","0.00","0.00","0.00","0.00","0.12","0.62","OK"
"dvsah","0.04","0.00","0.92","0.00","0.00","0.00","0.04","OK"
"dvsan","0.28","0.00","0.15","0.02","0.00","0.17","0.38","OK"
"dvsbw","0.00","0.02","0.00","0.00","0.00","0.89","0.08","OK"
"dvsc5","0.60","0.00","0.00","0.00","0.00","0.00","0.40","OK"
"dvsff","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"dvsgi","0.00","0.00","0.00","0.12","0.00","0.68","0.21","OK"
"dvshu","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvsi6","0.00","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvsib","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvsij","0.01","0.01","0.02","0.00","0.00","0.72","0.23","OK"
"dvsiq","0.00","0.00","0.02","0.00","0.00","0.75","0.23","Observation"
"dvslt","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvslx","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvsm1","0.00","0.00","0.00","0.00","0.00","0.33","0.67","OK"
"dvsnr","0.00","0.00","0.00","0.02","0.02","0.02","0.93","OK"
"dvso9","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvsoc","0.06","0.00","0.00","0.00","0.00","0.75","0.19","OK"
"dvsoe","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvspj","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvsr0","0.44","0.00","0.11","0.00","0.11","0.00","0.33","OK"
"dvsr5","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvssq","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvst4","0.13","0.07","0.00","0.00","0.00","0.07","0.73","OK"
"dvst8","0.00","0.03","0.00","0.00","0.00","0.86","0.11","OK"
"dvsti","0.00","0.03","0.03","0.00","0.00","0.27","0.67","OK"
"dvstu","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"dvstw","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvsug","0.00","0.00","0.00","0.00","0.06","0.00","0.94","OK"
"dvsuh","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvsul","0.10","0.00","0.00","0.00","0.00","0.20","0.70","OK"
"dvsum","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"dvsun","0.00","0.00","0.00","0.00","0.00","0.76","0.24","OK"
"dvsvn","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"dvsw6","0.71","0.00","0.00","0.00","0.00","0.00","0.29","OK"
"dvswn","0.00","0.00","0.00","0.00","0.01","0.00","0.99","OK"
"dvswu","0.25","0.00","0.00","0.00","0.00","0.75","0.00","OK"
"dvswz","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvsyd","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvszu","0.00","0.00","0.00","0.00","0.00","0.09","0.91","OK"
"dvt00","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvt0j","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvt1m","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvt1s","0.00","0.00","0.00","0.00","0.00","0.80","0.20","OK"
"dvt1z","0.00","0.00","0.12","0.14","0.14","0.02","0.57","OK"
"dvt26","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvt3j","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvt4i","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvt5n","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvt5s","0.47","0.01","0.01","0.00","0.00","0.18","0.33","OK"
"dvt5z","0.91","0.00","0.02","0.00","0.00","0.00","0.07","OK"
"dvt6a","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"dvt6k","0.00","0.00","0.13","0.00","0.00","0.43","0.43","OK"
"dvt71","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvt7g","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvt7m","0.00","0.00","0.00","0.00","0.00","0.17","0.83","OK"
"dvt9r","0.02","0.00","0.00","0.02","0.00","0.21","0.74","OK"
"dvta4","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvta9","0.55","0.01","0.02","0.00","0.00","0.00","0.41","OK"
"dvtb0","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvtb3","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvtbi","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvtfg","0.00","0.00","0.00","0.00","0.00","0.14","0.86","OK"
"dvtg0","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"dvtg1","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvtgh","0.00","0.00","0.13","0.16","0.16","0.03","0.53","OK"
"dvtgy","0.75","0.00","0.00","0.00","0.00","0.25","0.00","OK"
"dvthy","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvtix","0.55","0.04","0.16","0.00","0.00","0.00","0.24","OK"
"dvtjc","0.74","0.00","0.00","0.00","0.00","0.05","0.21","OK"
"dvtjq","0.29","0.00","0.00","0.00","0.00","0.43","0.29","OK"
"dvtjv","0.00","0.00","0.00","0.00","0.00","0.64","0.36","OK"
"dvtjx","0.43","0.00","0.57","0.00","0.00","0.00","0.00","OK"
"dvtku","0.12","0.00","0.05","0.01","0.01","0.48","0.32","OK"
"dvtl0","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvtln","0.01","0.00","0.01","0.00","0.00","0.47","0.51","OK"
"dvtlo","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvtlu","0.00","0.00","0.00","0.96","0.00","0.00","0.04","OK"
"dvtlv","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"dvtm4","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"dvtn7","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvtnc","0.80","0.00","0.00","0.00","0.00","0.00","0.20","OK"
"dvtnu","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvtoc","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvtps","0.02","0.00","0.01","0.01","0.00","0.76","0.20","Observation"
"dvtq5","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvts3","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvtsg","0.29","0.00","0.01","0.00","0.00","0.15","0.55","OK"
"dvtsz","0.00","0.00","0.00","0.00","0.00","0.23","0.77","OK"
"dvttf","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvttr","0.03","0.00","0.04","0.00","0.01","0.63","0.29","Observation"
"dvttt","0.50","0.00","0.00","0.00","0.00","0.00","0.50","OK"
"dvtus","0.00","0.00","0.13","0.00","0.00","0.60","0.27","OK"
"dvtvg","0.29","0.14","0.00","0.00","0.00","0.00","0.57","OK"
"dvtvx","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvtxn","0.00","0.00","0.50","0.00","0.00","0.00","0.50","OK"
"dvtxo","0.00","0.00","0.00","0.00","0.00","0.78","0.22","OK"
"dvtye","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvtz8","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvtz9","0.00","0.00","0.67","0.00","0.00","0.00","0.33","OK"
"dvtzc","1.00","0.00","0.00","0.00","0.00","0.00","0.00","Observation"
"dvtzg","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvtzl","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvtzn","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvu07","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvu1t","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvu28","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvu39","0.00","0.00","0.00","0.00","0.00","0.83","0.17","OK"
"dvu40","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvu4n","0.08","0.00","0.00","0.00","0.00","0.75","0.17","OK"
"dvu4r","0.00","0.00","0.16","0.14","0.15","0.04","0.51","OK"
"dvu5f","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvu6s","0.05","0.00","0.02","0.01","0.01","0.67","0.24","OK"
"dvu6t","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvu7i","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"dvu7p","0.01","0.00","0.01","0.00","0.00","0.47","0.51","OK"
"dvu7r","0.00","0.00","0.05","0.02","0.02","0.42","0.49","OK"
"dvu7z","0.00","0.00","0.00","0.00","0.00","0.02","0.98","OK"
"dvu8d","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvu9q","0.00","0.00","0.00","0.00","0.00","0.40","0.60","OK"
"dvuaq","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvud5","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvue8","0.00","0.00","1.00","0.00","0.00","0.00","0.00","OK"
"dvufm","0.33","0.00","0.33","0.00","0.00","0.00","0.33","OK"
