"partnerid","AvgClickAtMorning","AvgClickAtAfternoon","AvgClickAtEvening","AvgClickAtNight","MaxClickAtMorning","MaxClickAtAfternoon","MaxClickAtEvening","MaxClickAtNight","SkewAtMorning","SkewAtAfternoon","SkewAtEvening","SkewAtNight","TimeatVarianceAtMorning","TimeatVarianceAtAfternoon","TimeatVarianceAtEvening","TimeatVarianceAtNight","status"
"8kve7","6.00","17.00","21.00","24.67","10","22","25","29","0.00","-0.32","-0.38","0.29","13.56","20.67","14.00","10.89","OK"
"8kvec","3.00","7.33","7.00","11.33","4","12","15","17","0.00","0.53","0.71","0.45","0.67","11.56","32.00","17.56","OK"
"8kven","3.33","3.00","4.50","6.33","5","5","5","8","-0.53","0.00","0.00","0.38","1.56","4.00","0.25","1.56","OK"
"8kveo","11.67","11.67","12.67","10.67","20","16","24","15","0.58","-0.14","0.67","0.29","46.89","13.56","64.89","10.89","OK"
"8kveq","3.00","2.33","3.00","5.00","3","3","3","6",\N,"0.71",\N,"0.00","0.00","0.22","0.00","0.67","OK"
"8kvey","1.50","1.00","1.00","1.00","2","1","1","1","0.00",\N,\N,\N,"1.00","0.00","0.00","0.00","OK"
"8kvfl",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8kvfn",\N,"1.00","1.00","2.00",\N,"1","1","2",\N,\N,\N,\N,\N,"0.00","0.00","0.00","OK"
"8kvfr","55.00","73.67","93.33","127.33","69","114","104","156","0.62","-0.36","0.67","0.29","194.89","1393.56","57.56","477.56","OK"
"8kvg3","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8kvgc",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kvgp",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8kvgr","1.00","2.00","1.50","2.50","1","3","2","3",\N,"0.00","0.00","0.00","0.22","1.00","0.25","0.25","OK"
"8kvgs","2.00","1.00","1.00","2.50","3","1","1","4","0.00",\N,\N,"0.00","0.67","0.00","0.00","2.25","OK"
"8kvh1","1.00","2.67","2.00","2.00","1","3","2","2",\N,"-0.71",\N,\N,"0.00","0.22","0.00","0.00","OK"
"8kvh9","2.00","2.00",\N,\N,"2","2",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,\N,"OK"
"8kvhd",\N,"3.00","2.00","1.00",\N,"4","2","1",\N,"0.00",\N,\N,\N,"1.00","0.00","0.00","OK"
"8kvhi","111.67","187.33","232.67","284.33","122","204","242","316","-0.22","0.49","0.34","-0.15","96.22","149.56","49.56","729.56","OK"
"8kvhp","1.00","2.00",\N,"1.00","1","2",\N,"1",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","OK"
"8kvhz",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kvie","1.00",\N,"1.00","1.00","1",\N,"1","1",\N,\N,\N,\N,"0.00",\N,"0.00","0.00","OK"
"8kvil","1.00","2.00","1.00","1.50","1","2","1","2",\N,\N,\N,"0.00","0.00","0.00","0.00","0.25","OK"
"8kvim","28.33","68.00","83.00","64.33","38","70","93","67","0.06","-0.60","-0.60","0.24","60.67","4.67","116.67","4.22","OK"
"8kviw","28.67","23.33","38.00","65.67","40","29","51","74","0.45","-0.43","-0.62","0.58","77.56","29.56","206.00","36.22","OK"
"8kvj1","7.33","4.00","18.00",\N,"18","7","29",\N,"0.71","0.00","-0.29",\N,"56.89","9.00","98.00",\N,"OK"
"8kvjl",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8kvkh","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8kvkj",\N,"3.00","2.00","4.00",\N,"3","2","4",\N,\N,\N,\N,\N,"0.00","0.00","0.00","OK"
"8kvkq","2.33","10.33","7.33","8.33","3","15","9","12","0.71","-0.24","-0.53","-0.29","0.89","16.89","2.89","10.89","OK"
"8kvkw","15.67","16.00","10.33","47.33","19","22","12","49","-0.17","-0.67","-0.53","-0.53","9.56","50.67","2.89","2.89","OK"
"8kvl0","6.00","14.00","10.33","21.33","8","25","13","31","-0.60","0.51","0.71","-0.12","13.56","64.67","3.56","66.89","OK"
"8kvl1","3.67","5.33","6.00","36.67","5","6","10","40","-0.71","0.71","0.00","-0.53","6.89","0.22","16.00","11.56","OK"
"8kvl2","39.00","59.33","45.33","68.67","46","74","55","75","0.69","0.63","0.46","-0.09","14.00","110.22","50.89","28.22","OK"
"8kvl6","18.33","26.00","32.00","55.00","33","28","51","62","0.63","-0.60","0.57","0.00","101.56","4.67","188.67","32.67","OK"
"8kvl7","25.00","36.00","33.67","175.67","40","50","38","216","0.70","0.71","0.29","-0.14","180.67","98.00","10.89","1181.56","OK"
"8kvl8",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kvlp","23.33","32.00","46.00","53.33","25","41","58","73","0.38","0.42","-0.69","0.58","2.89","44.67","222.00","201.56","OK"
"8kvlq","1.00","4.00","1.00","1.00","1","4","1","1",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8kvm0","5.67","13.50","35.50","49.67","8","22","47","94","-0.71","0.00","0.00","0.45","38.00","72.25","132.25","1070.89","OK"
"8kvm1","45.00","11.50","1.00","132.00","45","18","1","132",\N,"0.00",\N,\N,"0.00","42.25","0.00","0.00","OK"
"8kvm2","79.67","37.00","135.67","173.00","155","40","204","351","0.37","-0.67","0.53","0.29","5694.89","12.67","2474.89","18404.67","OK"
"8kvm6","52.00","41.00","27.00","70.33","100","72","42","106","0.64","-0.22","0.00","-0.56","990.89","734.00","225.00","1384.22","OK"
"8kvm7","5.50","1.00","2.00","23.50","10","1","3","37","0.00",\N,"0.00","0.00","48.22","0.00","1.00","182.25","OK"
"8kvma","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8kvmd","1.00",\N,\N,"1.00","1",\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8kvmf","1.00","3.00","4.33","8.00","1","6","6","11",\N,"0.60","0.38","0.60","0.00","4.67","1.56","4.67","OK"
"8kvmo","10.00",\N,\N,"19.00","10",\N,\N,"19",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8kvmr","21.00","30.00","42.00","37.00","25","41","63","50","0.47","-0.16","0.70","-0.57","10.89","88.67","220.67","188.67","OK"
"8kvna","90.67","92.67","99.00","124.33","96","95","105","137","0.24","-0.71","0.60","0.35","22.89","10.89","18.67","90.89","OK"
"8kvnb","67.00","7.00","3.00","98.00","67","7","3","98",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","Observation"
"8kvnu","3.00","2.00","1.00","1.00","3","2","1","1",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8kvo1","5.33","8.00","12.33","5.67","8","12","20","7","0.24","-0.38","0.69","-0.71","4.22","14.00","29.56","3.56","OK"
"8kvos","1.00","1.00","1.50","1.00","1","1","2","1",\N,\N,"0.00",\N,"0.00","0.00","0.25","0.00","OK"
"8kvot","1.33","1.00","2.00","2.00","2","1","3","3","0.71",\N,"0.00","0.00","0.22","0.00","1.00","1.00","OK"
"8kvpb","4.00","5.00","5.67","2.00","6","5","11","2","0.00",\N,"0.57",\N,"4.00","0.00","14.89","0.00","OK"
"8kvpc","4.00","2.00",\N,"3.00","6","2",\N,"3","0.00",\N,\N,\N,"2.67","0.00",\N,"0.00","OK"
"8kvpe","2.50","2.50","3.50","3.50","4","4","4","5","0.00","0.00","0.00","0.00","2.25","2.25","0.25","2.25","OK"
"8kvpg",\N,"2.00","3.00",\N,\N,"2","3",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8kvpr",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kvpw","1.50","2.00","2.67","4.50","2","3","3","5","0.00","0.00","-0.71","0.00","0.25","0.67","0.22","0.25","OK"
"8kvq0","2.50","6.00","3.00","2.00","4","8","5","3","0.00","0.00","0.00","0.00","2.00","4.00","2.67","0.67","OK"
"8kvqh","1.00","2.00","4.67","3.00","1","3","5","4",\N,"0.00","-0.71","0.00","0.22","0.67","0.22","1.00","OK"
"8kvqm","2.50","7.00","8.33","9.50","3","8","13","11","0.00","0.00","0.14","0.00","1.00","1.00","13.56","2.25","OK"
"8kvqp",\N,\N,"3.00","1.00",\N,\N,"3","1",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8kvr5",\N,"1.00","2.00",\N,\N,"1","2",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8kvr9",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8kvrh","1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00",\N,"OK"
"8kvrr","1.00",\N,"1.00","1.00","1",\N,"1","1",\N,\N,\N,\N,"0.00",\N,"0.00","0.00","OK"
"8kvry",\N,\N,"2.00",\N,\N,\N,"3",\N,\N,\N,"0.00",\N,\N,\N,"1.00",\N,"OK"
"8kvs0","9.33","14.33","10.33","8.00","17","21","18","9","0.08","-0.17","0.08","0.00","37.56","32.89","37.56","1.00","OK"
"8kvs1","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8kvs9","1.50","1.33","1.50",\N,"2","2","2",\N,"0.00","0.71","0.00",\N,"0.25","0.22","0.25",\N,"OK"
"8kvsu","3.67","2.00",\N,"11.50","6","3",\N,"15","0.53","0.00",\N,"0.00","2.00","0.67",\N,"12.25","OK"
"8kvtr",\N,"1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8kvtw",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8kvty","69.00","90.00","98.33","100.33","92","94","104","123","0.41","0.00","0.11","-0.33","242.89","10.67","20.22","427.56","OK"
"8kvu3",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8kvu7","2.00","2.00",\N,"1.00","3","3",\N,"1","0.00","0.00",\N,\N,"1.00","1.00",\N,"0.00","OK"
"8kvug","11.33","10.00","9.33","2.00","22","16","15","2","0.67","-0.47","-0.20",\N,"57.56","34.67","24.22","0.00","OK"
"8kvuh","1.00","3.33","1.67","3.33","1","4","2","5",\N,"0.71","-0.71","0.38","0.00","0.22","0.22","1.56","OK"
"8kvv2","10.00","20.67","19.33","58.00","15","29","25","76","0.38","-0.26","0.67","0.00","24.89","54.89","16.22","216.00","Observation"
"8kvv3",\N,\N,"2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8kvv4","22.33","38.67","41.67","55.33","28","43","56","67","-0.20","-0.62","0.66","0.53","52.67","22.89","104.22","72.22","OK"
"8kvv6","98.33","205.33","327.33","538.00","235","498","638","871","0.58","0.57","0.01","-0.60","8818.67","44770.89","63862.89","131832.67","OK"
"8kvv7","5.33","7.33","11.67","38.33","7","11","17","65","-0.53","-0.29","-0.11","0.09","1.56","10.89","20.22","451.56","OK"
"8kvv8",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8kvvd","93.67","135.00","60.67","83.00","264","390","160","206","0.70","0.71","0.71","0.70","24832.89","32514.00","4936.22","7584.67","OK"
"8kvvh","19.00","16.33","52.50","55.33","30","45","93","98","0.00","0.70","0.00","-0.22","121.00","411.56","1640.25","1396.22","Observation"
"8kvxs",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kvy3",\N,\N,"1.00","2.00",\N,\N,"1","2",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8kvyf","1.50","3.67","1.33","3.67","2","6","2","7","0.00","0.53","0.71","0.38","0.25","2.89","0.22","6.22","OK"
"8kvyo","26.00","58.00","54.33","63.33","33","67","64","75","0.00","0.60","0.26","0.05","62.89","42.00","54.89","88.22","OK"
"8kvyr","2.00","3.00","2.33","6.67","2","5","3","9",\N,"0.71","0.71","-0.63","0.00","2.00","0.22","6.89","OK"
"8kvzp","1.00",\N,\N,"1.00","1",\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8kw03","1.00","1.00",\N,"1.00","1","1",\N,"1",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","OK"
"8kw0f","413.50","1.00",\N,\N,"476","1",\N,\N,"0.00",\N,\N,\N,"3906.25","0.00",\N,\N,"Observation"
"8kw0n","1.00","1.33",\N,"3.50","1","2",\N,"5",\N,"0.71",\N,"0.00","0.00","0.22",\N,"2.25","OK"
"8kw15",\N,"3.00","5.00",\N,\N,"3","5",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8kw19","28.67","32.67","53.67","73.67","34","43","57","87","0.24","0.12","-0.17","0.68","34.89","66.89","8.22","89.56","OK"
"8kw1q","2.00","1.50","2.00","5.67","3","2","3","9","0.00","0.00","0.00","-0.17","1.00","0.25","1.00","8.22","OK"
"8kw28",\N,\N,\N,"2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kw2n",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kw39",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kw3g","85.33","120.67","138.00","195.33","94","135","208","253","0.71","0.36","0.25","0.31","24.67","116.22","2900.67","1916.22","OK"
"8kw4u","3.00","1.00",\N,\N,"3","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,\N,"OK"
"8kw4v","229.00","223.33","248.00","332.67","369","372","317","571","0.63","0.69","0.53","0.71","13154.89","11117.56","2520.67","28414.89","Fraud"
"8kw4x","2.00","3.00","4.00","1.00","3","3","4","1","0.00",\N,\N,\N,"1.00","0.00","0.00","0.00","OK"
"8kw4z","18.33","16.33","28.00","6.00","21","27","45","9","0.24","0.67","0.45","-0.47","4.22","57.56","158.00","8.67","OK"
"8kw53",\N,"1.00","2.50","1.00",\N,"1","4","1",\N,\N,"0.00",\N,\N,"0.00","2.25","0.00","OK"
"8kw5p",\N,\N,\N,"2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kw5u","80.33","5.67",\N,"84.33","91","10",\N,"121","-0.70","0.65",\N,"0.71","326.89","9.56",\N,"672.22","Fraud"
"8kw6d","1.50",\N,"2.00",\N,"2",\N,"2",\N,"0.00",\N,\N,\N,"0.25",\N,"0.00",\N,"OK"
"8kw70",\N,"1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8kwzo","7.00","6.00","19.00",\N,"9","6","20",\N,"0.00",\N,"0.00",\N,"4.00","0.00","1.00",\N,"OK"
"8kwzv","3.67","8.50","9.00","9.00","5","12","12","15","-0.71","0.00","0.00","0.60","4.67","12.25","9.00","18.67","OK"
"8kwzx","6.00","7.00","150.50",\N,"6","11","268",\N,\N,"0.00","0.00",\N,"0.00","16.00","13806.25",\N,"Fraud"
"8kwzy","8.33","31.00",\N,\N,"23","31",\N,\N,"0.71",\N,\N,\N,"107.56","0.00",\N,\N,"OK"
"8kx0a",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8kx0h","2.00","5.00","1.00",\N,"2","5","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00",\N,"OK"
"8kx0o","54.00","70.00","45.00","66.00","54","70","66","66",\N,\N,"0.00",\N,"0.00","0.00","441.00","0.00","OK"
"8kx0y",\N,\N,"26.00",\N,\N,\N,"43",\N,\N,\N,"0.00",\N,\N,\N,"289.00",\N,"OK"
"8kx17","3.00",\N,\N,\N,"3",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8kx19","2.50","4.33","3.00","4.50","3","6","4","6","0.00","0.38","0.00","0.00","1.00","1.56","0.67","2.25","OK"
"8kx1q",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8kx1z",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"Observation"
"8kx21","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8kx25",\N,\N,"19.00",\N,\N,\N,"19",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8kx29",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kx2a",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8kx2d","41.33",\N,"4.00","61.67","84",\N,"4","99","0.10",\N,\N,"0.03","1798.22",\N,"0.00","912.89","Fraud"
"8kx2g",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kx2r","1.00","2.00","1.50",\N,"1","2","2",\N,\N,\N,"0.00",\N,"0.00","0.00","0.25",\N,"OK"
"8kx2u","1.00","43.00","71.50","7.50","1","43","94","9",\N,\N,"0.00","0.00","0.00","0.00","506.25","2.25","Fraud"
"8kx2w",\N,"1.00","49.00",\N,\N,"1","49",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8kx31","553.67","984.67","1089.67","898.00","811","1208","1139","1048","0.66","0.12","-0.58","-0.13","36357.56","31341.56","2752.89","16180.67","OK"
"8kx33",\N,"3.00",\N,\N,\N,"3",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8kx37","10.00","13.00","5.50","19.00","10","13","10","19",\N,\N,"0.00",\N,"0.00","0.00","20.25","0.00","OK"
"8kx3a",\N,"20.00","12.00",\N,\N,"20","12",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8kx3b",\N,"3.00","1.00","1.00",\N,"3","1","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00","OK"
"8kx3c",\N,\N,"24.00","26.00",\N,\N,"24","26",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8kx3f","29.00","29.00","21.50","15.00","29","29","28","15",\N,\N,"0.00",\N,"0.00","0.00","42.25","0.00","OK"
"8kx3i",\N,\N,"3.00","14.00",\N,\N,"4","14",\N,\N,"0.00",\N,\N,\N,"1.00","0.00","OK"
"8kx3q","40.00","36.50","46.50","35.00","40","44","54","35",\N,"0.00","0.00",\N,"0.00","56.25","56.25","0.00","OK"
"8kx3r",\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8kx47",\N,\N,"6.00",\N,\N,\N,"6",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8kx4j","2.00",\N,\N,"1.00","2",\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8kx5a",\N,\N,"346.00",\N,\N,\N,"346",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8kx5c",\N,"4.00","15.00",\N,\N,"4","15",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8kx5g",\N,"8.00","17.00",\N,\N,"8","17",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8kx5q",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"Observation"
"8kx6b",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"Observation"
"8kx86",\N,\N,"2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"Observation"
"8kxdu","3.00","2.33","3.00","2.00","3","4","4","2",\N,"0.38","0.00",\N,"0.00","1.56","1.00","0.00","OK"
"8kxe3","1.00",\N,\N,"2.00","1",\N,\N,"2",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8kxee","90.00","272.00","249.00",\N,"90","272","249",\N,\N,\N,\N,\N,"0.00","0.00","0.00",\N,"OK"
"8kxef",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8kxel",\N,\N,"10.00",\N,\N,\N,"10",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"Fraud"
"8kxem",\N,\N,"11.00",\N,\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"Fraud"
"8kxep",\N,\N,\N,"19.00",\N,\N,\N,"19",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kxer","11.67","8.67","13.33","7.00","17","15","20","10","0.57","0.20","0.62","-0.47","24.22","24.22","22.89","8.67","OK"
"8kxev",\N,"1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8kxew","1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,\N,"OK"
"8kxez",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kxf2","417.00","26.00",\N,\N,"417","26",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,\N,"OK"
"8kxf4","3.67","5.67","9.67","6.33","5","11","12","7","-0.38","0.71","-0.63","-0.71","2.67","14.22","6.89","0.89","OK"
"8kxfb","6.50","2.33","5.00","20.67","10","3","7","52","0.00","-0.71","0.00","0.70","21.56","0.89","2.67","491.56","OK"
"8kxfu","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8kxgk",\N,\N,"2.50","1.00",\N,\N,"3","1",\N,\N,"0.00",\N,\N,\N,"0.25","0.00","OK"
"8kxgm","19.00",\N,\N,"15.50","19",\N,\N,"20",\N,\N,\N,"0.00","0.00",\N,\N,"20.25","OK"
"8kxgs","59.33","134.33","67.00","1.00","111","189","105","1","0.35","-0.48","-0.33",\N,"1510.22","2904.89","1208.00","0.00","Fraud"
"8kxgt","53.33",\N,"12.50","6.67","87",\N,"22","9","0.13",\N,"0.00","-0.24","726.22",\N,"90.25","4.22","OK"
"8kxgu","21.67","55.00","79.33","31.00","32","79","134","46","0.12","0.64","0.19","0.50","66.67","294.00","1816.89","120.67","OK"
"8kxgv","6.00","18.50","162.00","41.33","6","22","285","65",\N,"0.00","-0.19","-0.12","0.00","12.25","11364.67","401.56","Fraud"
"8kxgy","1.00","1.00","2.33","2.50","1","1","4","3",\N,\N,"0.38","0.00","0.00","0.00","1.56","0.25","OK"
"8kxhd",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8kxhn","1.00","1.50","2.00","3.33","1","2","2","6",\N,"0.00",\N,"0.71","0.25","0.25","0.00","3.56","OK"
"8kxhp","1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,\N,"OK"
"8kxhq","641.00","409.50","946.67","124.00","972","539","1772","124","-0.14","0.00","-0.13",\N,"79228.67","16770.25","489110.22","0.00","OK"
"8kxij","597.50","174.00","1409.00","96.00","985","174","1409","96","0.00",\N,\N,\N,"150156.25","0.00","0.00","0.00","Fraud"
"8kxik",\N,"1.00","3.00","1.00",\N,"1","3","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00","OK"
"8kxim",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8kxj4","1.00","1.50","1.00","1.00","1","2","1","1",\N,"0.00",\N,\N,"0.00","0.25","0.00","0.00","OK"
"8kxj8",\N,\N,"27.50",\N,\N,\N,"45",\N,\N,\N,"0.00",\N,\N,\N,"306.25",\N,"OK"
"8kxjw","23.00","25.33","1.00","6.50","41","64","1","7","0.00","0.66",\N,"0.00","324.00","758.22","0.00","0.25","OK"
"8kxjy","15.33","18.50","11.00","14.67","28","27","17","24","0.49","0.00","0.00","0.53","86.22","72.25","36.00","46.22","OK"
"8kxkx","101.00","118.33","136.67","141.67","106","138","156","148","-0.69","0.13","-0.59","-0.61","29.56","241.56","427.56","48.22","Observation"
"8kxl2",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8kxl3",\N,"1015.00",\N,"87.00",\N,"1015",\N,"87",\N,\N,\N,\N,\N,"0.00",\N,"0.00","Fraud"
"8kxla","6.00","9.50","5.33","12.00","9","10","7","17","0.00","0.00","-0.71","0.00","16.00","0.25","5.56","25.00","OK"
"8kxlk","53.00","67.33","74.33","123.33","55","70","77","139","-0.60","-0.65","0.24","0.41","16.67","9.56","4.22","136.22","OK"
"8kxll","35.00","248.33","49.67","76.33","40","643","52","107","-0.32","0.71","0.53","0.21","17.56","77881.56","2.89","566.22","OK"
"8kxlo","3.67","3.67","2.00","4.67","7","5","2","7","0.71","0.71",\N,"0.53","4.67","0.89","0.00","2.89","OK"
"8kxlp","69.00","70.33","83.67","112.33","76","99","99","133","0.69","0.71","0.45","0.48","80.89","410.89","128.22","230.22","OK"
"8kxlq","3.50","4.67","7.67","13.33","4","5","13","17","0.00","-0.71","0.24","-0.57","1.00","0.22","16.89","14.89","OK"
"8kxlr","91.00","143.33","162.00","231.67","107","149","168","258","-0.51","0.11","0.60","0.71","369.56","20.22","18.67","346.89","OK"
"8kxlt","34.33","39.33","27.00","33.67","40","61","29","41","0.45","0.60","0.71","-0.64","20.22","242.89","2.00","69.56","OK"
"8kxlv","72.00","62.33","69.67","69.33","77","66","89","76","-0.53","-0.29","0.26","-0.70","42.89","10.89","219.56","76.22","Fraud"
"8kxly","177.50","228.00","93.00","198.50","207","228","185","224","0.00",\N,"0.00","0.00","729.00","0.00","8464.00","650.25","Fraud"
"8kxm0","18.00",\N,\N,"15.00","18",\N,\N,"20",\N,\N,\N,"0.00","0.00",\N,\N,"25.00","OK"
"8kxm9","8.50","26.67","6.00","1.33","10","30","11","2","0.00","-0.67","0.00","0.71","2.25","16.22","25.00","0.22","OK"
"8kxmh","35.00","48.00","38.00","48.50","99","95","102","95","0.71","0.00","0.69","0.00","2134.22","2209.00","2058.67","2162.25","Fraud"
"8kxml","19.00",\N,\N,"16.00","19",\N,\N,"20",\N,\N,\N,"0.00","0.00",\N,\N,"16.00","OK"
"8kxmm",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8kxmo","2.00","1.00","4.00","2.00","2","1","4","2",\N,\N,\N,\N,"0.25","0.00","0.00","0.00","OK"
"8kxn2",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8kxn5","2.67","3.00","4.00","4.00","6","6","6","8","0.71","0.60","0.00","0.47","4.67","4.67","4.00","8.67","OK"
"8kxnk",\N,"2.00","2.00","2.50",\N,"2","2","4",\N,\N,\N,"0.00",\N,"0.00","0.00","2.25","OK"
